symbol,date,feature,horizon,variant,n,rank_ic,ic,tstat,edge_bps,p_value
RMBS,2026-01-26,h8_disloc_lambda,300,lambda_baseline|incl,34,-0.20977845683728036,-0.11076052291438403,-1.213692084588448,,0.23578129701819203
RMBS,2026-01-26,h8_disloc_lambda,300,lambda_elevated|primary,35,-0.017366946778711485,-0.18739647149951066,-0.09978056233382084,6.759556399891935,0.9217320607642963
RMBS,2026-01-26,h8_disloc_lambda,300,lambda_baseline|primary,24,-0.09217391304347826,-0.07978997649288821,-0.43418232173052224,,0.6718602595333527
RMBS,2026-01-26,h8_disloc_lambda,300,lambda_elevated|binary,12,0.11188811188811189,0.46728930404829516,0.356057025986666,30.907032079867655,0.7360598550528255
RMBS,2026-01-26,h8_disloc_lambda,300,lambda_baseline|binary,10,0.23636363636363636,0.28245778858469867,0.6880329612324521,,0.5238565953131907
RMBS,2026-01-26,h8_disloc_lambda,300,lambda_contrast|primary,24,0.07480696626476677,,0.3518616781862148,,
RMBS,2026-01-27,ofi_ewma_zscore,300,count_window,98,-0.13500865091842593,-0.06112861729695637,-1.3350322170275393,,
RMBS,2026-01-27,ofi_ewma_zscore,300,horizon_window,79,-0.17981986368062317,-0.06907391144983291,-1.6040597865430253,,
RMBS,2026-01-27,micro_price_zscore,300,count_window,126,0.04192294828477884,0.06180517378326589,0.4672449748284594,,
RMBS,2026-01-27,micro_price_zscore,300,horizon_window,81,-0.08943089430894309,-0.05950853935578367,-0.7980770465822519,,
RMBS,2026-01-27,realized_vol_30s_zscore,300,count_window,98,0.09075828420969849,0.06739733732176528,0.8929311157529708,,
RMBS,2026-01-27,realized_vol_30s_zscore,300,horizon_window,77,0.09532572690467428,0.06444026415724093,0.8293216308751785,,
RMBS,2026-01-27,kyle_lambda_60s_zscore,300,count_window,110,-0.10148615155939439,-0.046923457412998804,-1.060148622832103,,
RMBS,2026-01-27,kyle_lambda_60s_zscore,300,horizon_window,80,0.08272386310360993,0.07071929558134633,0.7331101063462947,,
RMBS,2026-01-27,kyle_alignment,300,kyle_legacy_win,80,0.10384435067979372,0.08335111672201952,0.922113825017068,,
RMBS,2026-01-27,kyle_alignment,300,kyle_causal_win,80,0.08272386310360993,0.07071929558134633,0.7331101063462947,,
RMBS,2026-01-27,ofi_kyle_input,300,ofi_ewma_zscore,79,-0.17981986368062317,-0.06907391144983291,-1.6040597865430253,-25.727860089272728,
RMBS,2026-01-27,ofi_kyle_input,300,ofi_integrated,79,-0.04245452388470252,-0.1098145213763871,-0.3728731174777925,-4.50827780360095,
RMBS,2026-01-27,h8_disloc_lambda,300,lambda_elevated|incl,43,-0.21066143159166414,-0.24918056826167193,-1.3798565648183243,-18.593074623932413,0.17618637264796658
RMBS,2026-01-27,h8_disloc_lambda,300,lambda_baseline|incl,36,0.22084942084942086,0.17241098843712202,1.3203649086569764,,0.19707313300277843
RMBS,2026-01-27,h8_disloc_lambda,300,lambda_elevated|primary,35,-0.19747899159663865,-0.29454206906024216,-1.157219422799679,-13.126274844752409,0.25764238490418107
RMBS,2026-01-27,h8_disloc_lambda,300,lambda_baseline|primary,27,0.1623931623931624,0.1341425877430083,0.8228887278018441,,0.4221672647911654
RMBS,2026-01-27,h8_disloc_lambda,300,lambda_elevated|binary,18,-0.29205366357069146,-0.335498687438417,-1.2214683114695726,-13.964078235952835,0.24400605091946934
RMBS,2026-01-27,h8_disloc_lambda,300,lambda_baseline|binary,11,0.35454545454545455,0.07756747326652225,1.1375318179823386,,0.29449624731797913
RMBS,2026-01-27,h8_disloc_lambda,300,lambda_contrast|primary,27,-0.35987215398980105,,-1.9285719565613084,,
RMBS,2026-04-01,ofi_ewma_zscore,300,count_window,84,0.11326448012700788,0.04746124135554208,1.0322964484138397,,
RMBS,2026-04-01,ofi_ewma_zscore,300,horizon_window,79,0.04914800389483934,-0.02966192279933544,0.4317938038384344,,
RMBS,2026-04-01,micro_price_zscore,300,count_window,84,-0.2071074212817657,-0.3641455413554567,-1.9170014923468335,,
RMBS,2026-04-01,micro_price_zscore,300,horizon_window,78,0.15039390988758078,0.1688283118450511,1.326187563298036,,
RMBS,2026-04-01,realized_vol_30s_zscore,300,count_window,84,0.08928716125156047,0.0486849008489852,0.811771910836916,,
RMBS,2026-04-01,realized_vol_30s_zscore,300,horizon_window,78,0.11116731369895927,0.14682038774291656,0.9751786174693918,,
RMBS,2026-04-01,kyle_lambda_60s_zscore,300,count_window,83,-0.05705649001766871,0.008885689004405596,-0.5143463051978969,,
RMBS,2026-04-01,kyle_lambda_60s_zscore,300,horizon_window,79,0.06940116845180136,0.0658028588567185,0.6104647145664143,,
RMBS,2026-04-01,kyle_alignment,300,kyle_legacy_win,79,0.16492210321324247,0.09078291173796742,1.467277608535986,,
RMBS,2026-04-01,kyle_alignment,300,kyle_causal_win,79,0.06940116845180136,0.0658028588567185,0.6104647145664143,,
RMBS,2026-04-01,ofi_kyle_input,300,ofi_ewma_zscore,79,0.04914800389483934,-0.02966192279933544,0.4317938038384344,0.41359479894359313,
RMBS,2026-04-01,ofi_kyle_input,300,ofi_integrated,79,0.02188412852969815,-0.09085142492554492,0.19207844863835552,-1.5537549723395694,
RMBS,2026-04-01,h8_disloc_lambda,300,lambda_elevated|incl,43,0.0786771368166717,0.14744982541829507,0.5053459786496997,3.6803263354793168,0.6180411516647073
RMBS,2026-04-01,h8_disloc_lambda,300,lambda_baseline|incl,35,0.045658263305322126,-0.10285046898322275,0.2625605736660234,,0.796050492855219
RMBS,2026-04-01,h8_disloc_lambda,300,lambda_elevated|primary,35,0.11148459383753502,0.13236721609942817,0.6444476152618318,-2.4217923327657203,0.5265478669591189
RMBS,2026-04-01,h8_disloc_lambda,300,lambda_baseline|primary,27,0.013431013431013432,-0.14325930780181054,0.06716112509720959,,0.94753529179562
RMBS,2026-04-01,h8_disloc_lambda,300,lambda_elevated|binary,14,0.5208791208791209,0.40665797383432556,2.1137697332062513,17.59913852321993,0.05542857228200803
RMBS,2026-04-01,h8_disloc_lambda,300,lambda_baseline|binary,16,0.18823529411764706,-0.05450489271581514,0.7171314486954206,,0.49215659986159477
RMBS,2026-04-01,h8_disloc_lambda,300,lambda_contrast|primary,27,0.0980535804065216,,0.4926418757575575,,
RMBS,2026-04-02,ofi_ewma_zscore,300,count_window,86,-0.12797774051543373,-0.06481791784401154,-1.1826603344731466,,
RMBS,2026-04-02,ofi_ewma_zscore,300,horizon_window,78,-0.11271007473539119,-0.133765437760934,-0.9888849072858006,,
RMBS,2026-04-02,micro_price_zscore,300,count_window,86,-0.2266764158471887,-0.5020295176290593,-2.133046606368823,,
RMBS,2026-04-02,micro_price_zscore,300,horizon_window,77,-0.11951206688048793,-0.13034210360261392,-1.0424765517296317,,
RMBS,2026-04-02,realized_vol_30s_zscore,300,count_window,86,-0.03599462451761812,-0.21041282561132282,-0.33011009970513483,,
RMBS,2026-04-02,realized_vol_30s_zscore,300,horizon_window,74,-0.059696408737504626,-0.00487777742486043,-0.5074458146423229,,
RMBS,2026-04-02,kyle_lambda_60s_zscore,300,count_window,85,0.15152895259644647,0.2197254796223328,1.396621498374925,,
RMBS,2026-04-02,kyle_lambda_60s_zscore,300,horizon_window,77,0.03507019296492981,0.017740613269323496,0.30390372612980693,,
RMBS,2026-04-02,kyle_alignment,300,kyle_legacy_win,77,-0.022819285977180713,0.00337352436014415,-0.19767228616407811,,
RMBS,2026-04-02,kyle_alignment,300,kyle_causal_win,77,0.03507019296492981,0.017740613269323496,0.30390372612980693,,
RMBS,2026-04-02,ofi_kyle_input,300,ofi_ewma_zscore,78,-0.11271007473539119,-0.133765437760934,-0.9888849072858006,-3.7217807701131846,
RMBS,2026-04-02,ofi_kyle_input,300,ofi_integrated,78,-0.3181775071669663,-0.45738481861019165,-2.9258608014211203,-65.09383194872213,
RMBS,2026-04-02,h8_disloc_lambda,300,lambda_elevated|incl,46,-0.05988282454517422,0.008881316475258465,-0.3979318439642502,1.1928359043326129,0.6942099314328944
RMBS,2026-04-02,h8_disloc_lambda,300,lambda_baseline|incl,30,-0.0442714126807564,0.16959631226696154,-0.2344922064301026,,0.8179429855985447
RMBS,2026-04-02,h8_disloc_lambda,300,lambda_elevated|primary,35,-0.1450980392156863,-0.30699316903537366,-0.8424400815125049,-20.375535193837774,0.4084453644710713
RMBS,2026-04-02,h8_disloc_lambda,300,lambda_baseline|primary,25,-0.09692307692307692,0.08196216958582896,-0.4670255622005607,,0.6483603862263504
RMBS,2026-04-02,h8_disloc_lambda,300,lambda_elevated|binary,12,-0.006993006993006993,0.09246844332967599,-0.022114370518094804,-23.495830549079745,0.98326211802363
RMBS,2026-04-02,h8_disloc_lambda,300,lambda_baseline|binary,4,-0.8,-0.992845659055566,-1.8856180831641272,,0.2719372152828489
RMBS,2026-04-02,h8_disloc_lambda,300,lambda_contrast|primary,25,-0.04817496229260937,,-0.23130757114024425,,
RMBS,2026-04-07,ofi_ewma_zscore,300,count_window,98,0.07105951231662028,0.10590036543989619,0.6980026827627924,,
RMBS,2026-04-07,ofi_ewma_zscore,300,horizon_window,75,-0.031578947368421054,-0.11801982627862699,-0.26994527691522524,,
RMBS,2026-04-07,micro_price_zscore,300,count_window,98,0.06621038773117223,-0.03499333101766373,0.6501533037499931,,
RMBS,2026-04-07,micro_price_zscore,300,horizon_window,82,0.07660996288677746,0.05419680556867047,0.6872400424868351,,
RMBS,2026-04-07,realized_vol_30s_zscore,300,count_window,98,0.051793163480603595,0.24265288683062045,0.5081493118008387,,
RMBS,2026-04-07,realized_vol_30s_zscore,300,horizon_window,74,0.046723435764531654,-0.08063944301255681,0.3968949625518899,,
RMBS,2026-04-07,kyle_lambda_60s_zscore,300,count_window,97,-0.10704008336889473,-0.23414384430828494,-1.049326367653193,,
RMBS,2026-04-07,kyle_lambda_60s_zscore,300,horizon_window,78,-0.004666219856093274,0.05557154019180592,-0.04067960447539326,,
RMBS,2026-04-07,kyle_alignment,300,kyle_legacy_win,78,-0.15143084763337927,-0.10736670636492118,-1.335545226078224,,
RMBS,2026-04-07,kyle_alignment,300,kyle_causal_win,78,-0.004666219856093274,0.05557154019180592,-0.04067960447539326,,
RMBS,2026-04-07,ofi_kyle_input,300,ofi_ewma_zscore,75,-0.031578947368421054,-0.11801982627862699,-0.26994527691522524,-4.657000437556258,
RMBS,2026-04-07,ofi_kyle_input,300,ofi_integrated,79,-0.14969662668623535,-0.21437151110959254,-1.3285527324315918,-9.409023879716269,
RMBS,2026-04-07,h8_disloc_lambda,300,lambda_elevated|incl,38,-0.1574570521938943,-0.18017012668683008,-0.9566760470954214,8.623140637802736,0.34755443945585074
RMBS,2026-04-07,h8_disloc_lambda,300,lambda_baseline|incl,37,0.10644855381697486,0.1470852685314565,0.6333567363027103,,0.5332471329575625
RMBS,2026-04-07,h8_disloc_lambda,300,lambda_elevated|primary,31,-0.18870967741935485,-0.19217508320377474,-1.034825505357658,8.416054589936069,0.3121739338311402
RMBS,2026-04-07,h8_disloc_lambda,300,lambda_baseline|primary,29,0.01625615763546798,0.12566655749518593,0.08448063615785581,,0.9339328289905751
RMBS,2026-04-07,h8_disloc_lambda,300,lambda_elevated|binary,8,-0.6904761904761905,-0.9150817909020935,-2.338152172043478,-71.56320475987152,0.05768022018483429
RMBS,2026-04-07,h8_disloc_lambda,300,lambda_baseline|binary,10,-0.22424242424242424,-0.3336795174691427,-0.65082772887552,,0.546145926859035
RMBS,2026-04-07,h8_disloc_lambda,300,lambda_contrast|primary,29,-0.20496583505482283,,-1.0881357918096795,,
RMBS,2026-04-10,ofi_ewma_zscore,300,count_window,82,0.03300100139851412,-0.04036193149402139,0.2953307909950099,,
RMBS,2026-04-10,ofi_ewma_zscore,300,horizon_window,77,0.06688048793311951,0.05140727794887767,0.5805017628426223,,
RMBS,2026-04-10,micro_price_zscore,300,count_window,82,-0.17417188631142574,-0.11384371046576179,-1.5820214887479684,,
RMBS,2026-04-10,micro_price_zscore,300,horizon_window,78,0.09103554673174927,0.08878179595209251,0.7969386703485409,,
RMBS,2026-04-10,realized_vol_30s_zscore,300,count_window,82,-0.13204754253521547,-0.12671673145499215,-1.191502656596772,,
RMBS,2026-04-10,realized_vol_30s_zscore,300,horizon_window,78,-0.15760189177910697,-0.1033825214703489,-1.3913292551384357,,
RMBS,2026-04-10,kyle_lambda_60s_zscore,300,count_window,82,-0.08047803573239229,0.03502023546806925,-0.7221598447884907,,
RMBS,2026-04-10,kyle_lambda_60s_zscore,300,horizon_window,78,-0.1355985786365533,-0.20509662416981,-1.1931410203203394,,
RMBS,2026-04-10,kyle_alignment,300,kyle_legacy_win,78,-0.007625286106298764,0.04254736055177904,-0.06647763580465152,,
RMBS,2026-04-10,kyle_alignment,300,kyle_causal_win,78,-0.1355985786365533,-0.20509662416981,-1.1931410203203394,,
RMBS,2026-04-10,ofi_kyle_input,300,ofi_ewma_zscore,77,0.06688048793311951,0.05140727794887767,0.5805017628426223,5.289221528925066,
RMBS,2026-04-10,ofi_kyle_input,300,ofi_integrated,78,-0.07675916968735286,-0.11201625922349051,-0.6711510492963573,-11.987161363536483,
RMBS,2026-04-10,h8_disloc_lambda,300,lambda_elevated|incl,37,-0.017069701280227598,-0.25418984220864543,-0.10100043020463356,-5.741917493317948,0.9207077233170301
RMBS,2026-04-10,h8_disloc_lambda,300,lambda_baseline|incl,41,0.003832752613240418,0.15905391391699916,0.023935708206376444,,0.981150303124826
RMBS,2026-04-10,h8_disloc_lambda,300,lambda_elevated|primary,27,-0.054334554334554336,-0.2895178936602223,-0.272074683926433,-9.399872487168286,0.7898955277721282
RMBS,2026-04-10,h8_disloc_lambda,300,lambda_baseline|primary,30,-0.18309232480533927,0.10662727229140265,-0.9854925559379315,,0.3359362741329269
RMBS,2026-04-10,h8_disloc_lambda,300,lambda_elevated|binary,9,-0.03333333333333333,-0.2746274737280654,-0.08824074663080644,-45.810677010123335,0.9349012474023572
RMBS,2026-04-10,h8_disloc_lambda,300,lambda_baseline|binary,7,0.6428571428571429,0.7692854148477539,1.876629726513673,,0.1269958431009715
RMBS,2026-04-10,h8_disloc_lambda,300,lambda_contrast|primary,27,0.12875777047078493,,0.6491926839532525,,
RMBS,2026-04-16,ofi_ewma_zscore,300,count_window,80,0.0396061654551126,0.09167502672201751,0.3500668557871083,,
RMBS,2026-04-16,ofi_ewma_zscore,300,horizon_window,76,0.037047163362952835,0.09667513369774666,0.3189106758394679,,
RMBS,2026-04-16,micro_price_zscore,300,count_window,81,-0.18911472448057814,-0.22964838034808946,-1.711777463597874,,
RMBS,2026-04-16,micro_price_zscore,300,horizon_window,77,-0.15192702034807298,-0.21574684342030861,-1.3311793013503121,,
RMBS,2026-04-16,realized_vol_30s_zscore,300,count_window,80,-0.20654046803330545,-0.12985189554201315,-1.864314257131292,,
RMBS,2026-04-16,realized_vol_30s_zscore,300,horizon_window,73,-0.08453659138590645,-0.1125540031632252,-0.714876971451052,,
RMBS,2026-04-16,kyle_lambda_60s_zscore,300,count_window,80,0.049030065137240605,-0.002042233323142769,0.4335432316461841,,
RMBS,2026-04-16,kyle_lambda_60s_zscore,300,horizon_window,76,-0.023376623376623377,0.014867707090633349,-0.2011482858433577,,
RMBS,2026-04-16,kyle_alignment,300,kyle_legacy_win,76,0.05875598086124402,0.1215840857352935,0.5063127773582233,,
RMBS,2026-04-16,kyle_alignment,300,kyle_causal_win,76,-0.023376623376623377,0.014867707090633349,-0.2011482858433577,,
RMBS,2026-04-16,ofi_kyle_input,300,ofi_ewma_zscore,76,0.037047163362952835,0.09667513369774666,0.3189106758394679,8.68130229892689,
RMBS,2026-04-16,ofi_kyle_input,300,ofi_integrated,76,-0.16246291816853947,-0.29056022528455105,-1.416375915911681,-18.170254108054102,
RMBS,2026-04-16,h8_disloc_lambda,300,lambda_elevated|incl,38,-0.014771856877120034,0.013520501744228,-0.0886408128467655,-9.641015849179324,0.930355285317467
RMBS,2026-04-16,h8_disloc_lambda,300,lambda_baseline|incl,38,-0.37542400700295436,-0.5155998332946703,-2.430313768839436,,0.01953256788983461
RMBS,2026-04-16,h8_disloc_lambda,300,lambda_elevated|primary,32,0.1378299120234604,0.20961160974167456,0.7622000225630532,4.6509279167102315,0.45506886419417186
RMBS,2026-04-16,h8_disloc_lambda,300,lambda_baseline|primary,31,-0.3278225806451613,-0.2540654099997815,-1.868641024817302,,0.07167811964675436
RMBS,2026-04-16,h8_disloc_lambda,300,lambda_elevated|binary,18,0.04643962848297214,0.08808652462350118,0.18595914554431853,6.658689470342669,0.8571609111316341
RMBS,2026-04-16,h8_disloc_lambda,300,lambda_baseline|binary,19,-0.30701754385964913,-0.24188138575781948,-1.3301046911834098,,0.20444216722347436
RMBS,2026-04-16,h8_disloc_lambda,300,lambda_contrast|primary,31,0.4656524926686217,,2.8335672977648896,,
RMBS,2026-04-22,ofi_ewma_zscore,300,count_window,87,-0.020017789118014318,-0.02797929175882365,-0.1845918844966224,,
RMBS,2026-04-22,ofi_ewma_zscore,300,horizon_window,75,-0.009701280227596016,-0.03811038603424662,-0.0828916753590385,,
RMBS,2026-04-22,micro_price_zscore,300,count_window,88,-0.08781909600838302,-0.1318348632914933,-0.8175594834140931,,
RMBS,2026-04-22,micro_price_zscore,300,horizon_window,77,-0.2175456122824544,-0.2555717246407956,-1.9302289498638987,,
RMBS,2026-04-22,realized_vol_30s_zscore,300,count_window,87,-0.012357222895175126,-0.021522162930902398,-0.1139366653018142,,
RMBS,2026-04-22,realized_vol_30s_zscore,300,horizon_window,68,-0.0927968851395198,-0.07811554493548117,-0.7571525266550901,,
RMBS,2026-04-22,kyle_lambda_60s_zscore,300,count_window,87,0.050623344113977384,0.11175556744305896,0.46732336593615137,,
RMBS,2026-04-22,kyle_lambda_60s_zscore,300,horizon_window,77,-0.03278300646721699,0.031713459674646664,-0.28406184942354473,,
RMBS,2026-04-22,kyle_alignment,300,kyle_legacy_win,77,-0.008070876491929124,-0.15277884570933759,-0.06989811731363339,,
RMBS,2026-04-22,kyle_alignment,300,kyle_causal_win,77,-0.03278300646721699,0.031713459674646664,-0.28406184942354473,,
RMBS,2026-04-22,ofi_kyle_input,300,ofi_ewma_zscore,75,-0.009701280227596016,-0.03811038603424662,-0.0828916753590385,-9.670705818817032,
RMBS,2026-04-22,ofi_kyle_input,300,ofi_integrated,76,-0.17624301085735533,-0.24544342421338206,-1.5402090795285186,-24.74456047317403,
RMBS,2026-04-22,h8_disloc_lambda,300,lambda_elevated|incl,38,-0.001203632782580151,-0.086135291557494,-0.007221801926710125,-22.3071735758558,0.9943184788066715
RMBS,2026-04-22,h8_disloc_lambda,300,lambda_baseline|incl,38,-0.3242149031622716,-0.390442824696835,-2.056367275037693,,0.04660490692248382
RMBS,2026-04-22,h8_disloc_lambda,300,lambda_elevated|primary,26,0.014017094017094018,-0.07139837274451535,0.06867620308169424,-20.549485990657082,0.9464001752252442
RMBS,2026-04-22,h8_disloc_lambda,300,lambda_baseline|primary,32,-0.33980938416422285,-0.40866562432172293,-1.9789727515277362,,0.05669095167010168
RMBS,2026-04-22,h8_disloc_lambda,300,lambda_elevated|binary,6,-0.37142857142857144,-0.412689797104187,-0.8000946913656627,7.905346091158912,0.49927106153007256
RMBS,2026-04-22,h8_disloc_lambda,300,lambda_baseline|binary,13,-0.6813186813186813,-0.7521588367350381,-3.0870475408908966,,0.008547066838328796
RMBS,2026-04-22,h8_disloc_lambda,300,lambda_contrast|primary,26,0.35382647818131685,,1.8532750100191606,,
OLN,2025-11-25,ofi_ewma_zscore,300,count_window,80,0.024754809619702733,-0.04791597541631084,0.21869557751201144,,
OLN,2025-11-25,ofi_ewma_zscore,300,horizon_window,70,-0.03180907557063215,-0.01616751936315194,-0.26243715969117387,,
OLN,2025-11-25,micro_price_zscore,300,count_window,84,-0.015450270077767534,-0.16969363357545406,-0.13992484782857334,,
OLN,2025-11-25,micro_price_zscore,300,horizon_window,72,0.0817274839652754,0.03381824033318303,0.6860763107041027,,
OLN,2025-11-25,realized_vol_30s_zscore,300,count_window,70,0.08211220662980016,0.10828016166471602,0.6794089042150179,,
OLN,2025-11-25,realized_vol_30s_zscore,300,horizon_window,70,0.035430901006892244,0.001527207146758063,0.2923542554247582,,
OLN,2025-11-25,kyle_lambda_60s_zscore,300,count_window,70,0.040382478777238176,0.06438792741376431,0.3332743043565382,,
OLN,2025-11-25,kyle_lambda_60s_zscore,300,horizon_window,70,-0.018021643475110625,0.004746661308549881,-0.1486344178661889,,
OLN,2025-11-25,kyle_alignment,300,kyle_legacy_win,70,0.07826292355744643,0.07844514625724183,0.6473582080584079,,
OLN,2025-11-25,kyle_alignment,300,kyle_causal_win,70,-0.018021643475110625,0.004746661308549881,-0.1486344178661889,,
OLN,2025-11-25,ofi_kyle_input,300,ofi_ewma_zscore,70,-0.03180907557063215,-0.01616751936315194,-0.26243715969117387,-3.933891544292749,
OLN,2025-11-25,ofi_kyle_input,300,ofi_integrated,71,0.014714143184640972,-0.056070320243114175,0.12223808625638793,-4.138280288762967,
OLN,2025-12-04,ofi_ewma_zscore,300,count_window,79,-0.03654024056134832,0.1254935964943057,-0.3208535812948638,,
OLN,2025-12-04,ofi_ewma_zscore,300,horizon_window,72,-0.005305807447424271,0.29439288796687135,-0.04439219485735826,,
OLN,2025-12-04,micro_price_zscore,300,count_window,93,-0.022067380860016115,-0.09542143126918266,-0.21056067128385772,,
OLN,2025-12-04,micro_price_zscore,300,horizon_window,76,0.021954887218045113,0.05510092185142174,0.1889086151274138,,
OLN,2025-12-04,realized_vol_30s_zscore,300,count_window,75,-0.02093942929522509,0.0011338768614329556,-0.17894579688451823,,
OLN,2025-12-04,realized_vol_30s_zscore,300,horizon_window,72,-0.10955688468711815,-0.08077583594911775,-0.9221696352676012,,
OLN,2025-12-04,kyle_lambda_60s_zscore,300,count_window,75,0.12540897327901115,0.18872403998651094,1.080021365425274,,
OLN,2025-12-04,kyle_lambda_60s_zscore,300,horizon_window,73,0.16253239540910774,0.15437364230141457,1.3879779611251533,,
OLN,2025-12-04,kyle_alignment,300,kyle_legacy_win,73,0.019406392694063926,0.05062354128650402,0.16355197179427666,,
OLN,2025-12-04,kyle_alignment,300,kyle_causal_win,73,0.16253239540910774,0.15437364230141457,1.3879779611251533,,
OLN,2025-12-04,ofi_kyle_input,300,ofi_ewma_zscore,72,-0.005305807447424271,0.29439288796687135,-0.04439219485735826,3.0385157874470337,
OLN,2025-12-04,ofi_kyle_input,300,ofi_integrated,75,-0.12361396596305521,0.2221528920278581,-1.064321124412428,-9.414915813658503,
OLN,2025-12-22,ofi_ewma_zscore,300,count_window,77,-0.04661220251301803,-0.11578800814073346,-0.4041127611205015,,
OLN,2025-12-22,ofi_ewma_zscore,300,horizon_window,76,-0.0420374851370127,-0.20958195664046267,-0.3619400631858978,,
OLN,2025-12-22,micro_price_zscore,300,count_window,79,0.10002556020166666,0.06816630545070952,0.8821448013279036,,
OLN,2025-12-22,micro_price_zscore,300,horizon_window,76,0.029296367690607547,0.001308348806024641,0.2521251038521545,,
OLN,2025-12-22,realized_vol_30s_zscore,300,count_window,77,0.08855792677106668,0.286326058477776,0.7699592910946945,,
OLN,2025-12-22,realized_vol_30s_zscore,300,horizon_window,75,0.06614603337843301,0.15555086466032694,0.5663923828728247,,
OLN,2025-12-22,kyle_lambda_60s_zscore,300,count_window,78,-0.24682115646536826,-0.15684900270600335,-2.2204348823063325,,
OLN,2025-12-22,kyle_lambda_60s_zscore,300,horizon_window,76,-0.24625080317821454,-0.21986691007762194,-2.185633601200419,,
OLN,2025-12-22,kyle_alignment,300,kyle_legacy_win,76,-0.02125798028879829,0.052388027000292416,-0.1829093941702479,,
OLN,2025-12-22,kyle_alignment,300,kyle_causal_win,76,-0.24625080317821454,-0.21986691007762194,-2.185633601200419,,
OLN,2025-12-22,ofi_kyle_input,300,ofi_ewma_zscore,76,-0.0420374851370127,-0.20958195664046267,-0.3619400631858978,1.4768633071419603,
OLN,2025-12-22,ofi_kyle_input,300,ofi_integrated,76,0.0003964700496536139,-0.24808219778759089,0.003410564593811705,-3.3249863195207334,
OLN,2026-01-05,ofi_ewma_zscore,300,count_window,75,0.042816500711237555,-0.0009162456021881019,0.36616012843205936,,
OLN,2026-01-05,ofi_ewma_zscore,300,horizon_window,74,0.044472417623102556,-0.006501567002994082,0.37773470288339855,,
OLN,2026-01-05,micro_price_zscore,300,count_window,76,0.17566643882433355,0.153019526314246,1.5350096350883624,,
OLN,2026-01-05,micro_price_zscore,300,horizon_window,74,0.0997408367271381,0.05528016480290695,0.8505704764229973,,
OLN,2026-01-05,realized_vol_30s_zscore,300,count_window,75,-0.27450924608819344,-0.3559548824002869,-2.4391076646317313,,
OLN,2026-01-05,realized_vol_30s_zscore,300,horizon_window,74,-0.26658274713069235,-0.24262526403874987,-2.3469613748635023,,
OLN,2026-01-05,kyle_lambda_60s_zscore,300,count_window,75,0.12244665718349929,0.14799474118820377,1.0541168255131181,,
OLN,2026-01-05,kyle_lambda_60s_zscore,300,horizon_window,74,0.07417993335801555,0.038723657698191694,0.6311765782563389,,
OLN,2026-01-05,kyle_alignment,300,kyle_legacy_win,74,0.05990373935579415,0.04100512296967812,0.5092145524376884,,
OLN,2026-01-05,kyle_alignment,300,kyle_causal_win,74,0.07417993335801555,0.038723657698191694,0.6311765782563389,,
OLN,2026-01-05,ofi_kyle_input,300,ofi_ewma_zscore,74,0.044472417623102556,-0.006501567002994082,0.37773470288339855,5.678880909617153,
OLN,2026-01-05,ofi_kyle_input,300,ofi_integrated,74,0.09977119416189227,0.14763982762427683,0.8508319612281703,16.42116937239056,
OLN,2026-01-15,ofi_ewma_zscore,300,count_window,80,-0.03626496633187171,0.007600461810977478,-0.32049432850835474,,
OLN,2026-01-15,ofi_ewma_zscore,300,horizon_window,77,-0.07416414174390563,-0.09126663804375236,-0.6440540018630764,,
OLN,2026-01-15,micro_price_zscore,300,count_window,99,-0.06478764359653524,-0.12560897770275328,-0.6394276795419552,,
OLN,2026-01-15,micro_price_zscore,300,horizon_window,79,-0.1040427953458822,-0.07518188877840366,-0.9179537228781611,,
OLN,2026-01-15,realized_vol_30s_zscore,300,count_window,80,0.10349697889800492,-0.06485899050448808,0.9189957886216087,,
OLN,2026-01-15,realized_vol_30s_zscore,300,horizon_window,77,-0.002037476421535869,-0.02747566766477179,-0.017645100031798342,,
OLN,2026-01-15,kyle_lambda_60s_zscore,300,count_window,80,0.028259480874642112,-0.02462500322514742,0.24968069448787555,,
OLN,2026-01-15,kyle_lambda_60s_zscore,300,horizon_window,77,-0.15246896137673902,-0.1843694193833266,-1.3360405781317857,,
OLN,2026-01-15,kyle_alignment,300,kyle_legacy_win,77,0.0855477196861641,-0.016174037455324728,0.7435909339386058,,
OLN,2026-01-15,kyle_alignment,300,kyle_causal_win,77,-0.15246896137673902,-0.1843694193833266,-1.3360405781317857,,
OLN,2026-01-15,ofi_kyle_input,300,ofi_ewma_zscore,77,-0.07416414174390563,-0.09126663804375236,-0.6440540018630764,-10.77259105950263,
OLN,2026-01-15,ofi_kyle_input,300,ofi_integrated,77,-0.06283396978058385,0.08625426277198395,-0.5452355292811838,-5.6780412346246125,
OLN,2026-01-26,ofi_ewma_zscore,300,count_window,72,0.27657727185027975,0.2644115667266556,2.407941212827212,,
OLN,2026-01-26,ofi_ewma_zscore,300,horizon_window,72,0.2570583317255129,0.27262831642571367,2.22548991683101,,
OLN,2026-01-26,micro_price_zscore,300,count_window,73,0.0807417006047143,0.035235568685029826,0.6825702137317471,,
OLN,2026-01-26,micro_price_zscore,300,horizon_window,73,0.35548562260891026,0.3089582715138444,3.2047005316701416,,
OLN,2026-01-26,realized_vol_30s_zscore,300,count_window,72,0.2694063926940639,0.2367620763614532,2.340553875911248,,
